scenario_group_id,business_profile_id,request_id,lot_id,candidate_id,source_type,generator_success_probability
SG-01129,BP-029,SYN-REQ-01129,SYN-LOT-01129,SYN-CAND-01129-02,SYNTHETIC_GENERATED,0.9077795235961988
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-01,SYNTHETIC_GENERATED,0.833765132105263
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-02,SYNTHETIC_GENERATED,0.8837154832652847
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-03,SYNTHETIC_GENERATED,0.8843445272142394
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-04,SYNTHETIC_GENERATED,0.8393883084523373
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-05,SYNTHETIC_GENERATED,0.9270564384809553
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-06,SYNTHETIC_GENERATED,0.8493664156158051
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-07,SYNTHETIC_GENERATED,0.8715192549567994
SG-01130,BP-030,SYN-REQ-01130,SYN-LOT-01130,SYN-CAND-01130-08,SYNTHETIC_GENERATED,0.9050556443106716
SG-01131,BP-031,SYN-REQ-01131,SYN-LOT-01131,SYN-CAND-01131-01,SYNTHETIC_GENERATED,0.8208113253352413
SG-01131,BP-031,SYN-REQ-01131,SYN-LOT-01131,SYN-CAND-01131-02,SYNTHETIC_GENERATED,0.9198954608154492
SG-01131,BP-031,SYN-REQ-01131,SYN-LOT-01131,SYN-CAND-01131-03,SYNTHETIC_GENERATED,0.8727114258202985
SG-01132,BP-032,SYN-REQ-01132,SYN-LOT-01132,SYN-CAND-01132-01,SYNTHETIC_GENERATED,0.8568268928127005
SG-01132,BP-032,SYN-REQ-01132,SYN-LOT-01132,SYN-CAND-01132-02,SYNTHETIC_GENERATED,0.8834165169144409
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-01,SYNTHETIC_GENERATED,0.876053781884798
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-02,SYNTHETIC_GENERATED,0.8921760233369873
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-03,SYNTHETIC_GENERATED,0.9215334760577528
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-04,SYNTHETIC_GENERATED,0.8674573782096545
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-05,SYNTHETIC_GENERATED,0.7361189226100238
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-06,SYNTHETIC_GENERATED,0.8430996831857557
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-07,SYNTHETIC_GENERATED,0.8990007696408715
SG-01133,BP-033,SYN-REQ-01133,SYN-LOT-01133,SYN-CAND-01133-08,SYNTHETIC_GENERATED,0.8907562413067337
SG-01134,BP-034,SYN-REQ-01134,SYN-LOT-01134,SYN-CAND-01134-01,SYNTHETIC_GENERATED,0.7573857118604614
SG-01134,BP-034,SYN-REQ-01134,SYN-LOT-01134,SYN-CAND-01134-02,SYNTHETIC_GENERATED,0.7165533016823934
SG-01134,BP-034,SYN-REQ-01134,SYN-LOT-01134,SYN-CAND-01134-03,SYNTHETIC_GENERATED,0.739471377488927
SG-01134,BP-034,SYN-REQ-01134,SYN-LOT-01134,SYN-CAND-01134-04,SYNTHETIC_GENERATED,0.8646607774924768
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-01,SYNTHETIC_GENERATED,0.9436251350845498
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-02,SYNTHETIC_GENERATED,0.8668881878082092
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-03,SYNTHETIC_GENERATED,0.831874966089712
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-04,SYNTHETIC_GENERATED,0.8519950856825728
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-05,SYNTHETIC_GENERATED,0.8095201118582582
SG-01135,BP-035,SYN-REQ-01135,SYN-LOT-01135,SYN-CAND-01135-06,SYNTHETIC_GENERATED,0.9198663838355019
SG-01136,BP-036,SYN-REQ-01136,SYN-LOT-01136,SYN-CAND-01136-01,SYNTHETIC_GENERATED,0.7805194352372442
SG-01136,BP-036,SYN-REQ-01136,SYN-LOT-01136,SYN-CAND-01136-02,SYNTHETIC_GENERATED,0.9217322478804695
SG-01136,BP-036,SYN-REQ-01136,SYN-LOT-01136,SYN-CAND-01136-03,SYNTHETIC_GENERATED,0.8747700704619953
SG-01136,BP-036,SYN-REQ-01136,SYN-LOT-01136,SYN-CAND-01136-04,SYNTHETIC_GENERATED,0.7885200441336375
SG-01136,BP-036,SYN-REQ-01136,SYN-LOT-01136,SYN-CAND-01136-05,SYNTHETIC_GENERATED,0.9133304056592654
SG-01137,BP-037,SYN-REQ-01137,SYN-LOT-01137,SYN-CAND-01137-01,SYNTHETIC_GENERATED,0.8520106846686988
SG-01137,BP-037,SYN-REQ-01137,SYN-LOT-01137,SYN-CAND-01137-02,SYNTHETIC_GENERATED,0.6932442430063464
SG-01137,BP-037,SYN-REQ-01137,SYN-LOT-01137,SYN-CAND-01137-03,SYNTHETIC_GENERATED,0.7490660285290899
SG-01137,BP-037,SYN-REQ-01137,SYN-LOT-01137,SYN-CAND-01137-04,SYNTHETIC_GENERATED,0.8953745669468378
SG-01138,BP-038,SYN-REQ-01138,SYN-LOT-01138,SYN-CAND-01138-01,SYNTHETIC_GENERATED,0.7969658325442431
SG-01138,BP-038,SYN-REQ-01138,SYN-LOT-01138,SYN-CAND-01138-02,SYNTHETIC_GENERATED,0.8470090054711603
SG-01138,BP-038,SYN-REQ-01138,SYN-LOT-01138,SYN-CAND-01138-03,SYNTHETIC_GENERATED,0.6627543348658269
SG-01138,BP-038,SYN-REQ-01138,SYN-LOT-01138,SYN-CAND-01138-04,SYNTHETIC_GENERATED,0.9337880806549953
SG-01138,BP-038,SYN-REQ-01138,SYN-LOT-01138,SYN-CAND-01138-05,SYNTHETIC_GENERATED,0.9072864495978453
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-01,SYNTHETIC_GENERATED,0.7451595655766681
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-02,SYNTHETIC_GENERATED,0.8833146292475273
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-03,SYNTHETIC_GENERATED,0.789768172449437
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-04,SYNTHETIC_GENERATED,0.7140907163085854
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-05,SYNTHETIC_GENERATED,0.6152957211043321
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-06,SYNTHETIC_GENERATED,0.9016099478580636
SG-01139,BP-039,SYN-REQ-01139,SYN-LOT-01139,SYN-CAND-01139-07,SYNTHETIC_GENERATED,0.5184618002759451
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-01,SYNTHETIC_GENERATED,0.84591678547276
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-02,SYNTHETIC_GENERATED,0.6469031257203404
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-03,SYNTHETIC_GENERATED,0.7851542434240933
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-04,SYNTHETIC_GENERATED,0.8833783368643322
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-05,SYNTHETIC_GENERATED,0.8805634910861301
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-06,SYNTHETIC_GENERATED,0.6299339669262508
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-07,SYNTHETIC_GENERATED,0.8101315613097705
SG-01140,BP-040,SYN-REQ-01140,SYN-LOT-01140,SYN-CAND-01140-08,SYNTHETIC_GENERATED,0.8368826535865383
SG-01141,BP-041,SYN-REQ-01141,SYN-LOT-01141,SYN-CAND-01141-01,SYNTHETIC_GENERATED,0.6696816794225648
SG-01141,BP-041,SYN-REQ-01141,SYN-LOT-01141,SYN-CAND-01141-02,SYNTHETIC_GENERATED,0.5863485671735067
SG-01141,BP-041,SYN-REQ-01141,SYN-LOT-01141,SYN-CAND-01141-03,SYNTHETIC_GENERATED,0.8887069173655968
SG-01141,BP-041,SYN-REQ-01141,SYN-LOT-01141,SYN-CAND-01141-04,SYNTHETIC_GENERATED,0.6647668926016598
SG-01141,BP-041,SYN-REQ-01141,SYN-LOT-01141,SYN-CAND-01141-05,SYNTHETIC_GENERATED,0.834227805235291
SG-01142,BP-042,SYN-REQ-01142,SYN-LOT-01142,SYN-CAND-01142-01,SYNTHETIC_GENERATED,0.766785881465057
SG-01142,BP-042,SYN-REQ-01142,SYN-LOT-01142,SYN-CAND-01142-02,SYNTHETIC_GENERATED,0.7799211301666937
SG-01142,BP-042,SYN-REQ-01142,SYN-LOT-01142,SYN-CAND-01142-03,SYNTHETIC_GENERATED,0.6590196348005843
SG-01142,BP-042,SYN-REQ-01142,SYN-LOT-01142,SYN-CAND-01142-04,SYNTHETIC_GENERATED,0.8375133730024736
SG-01142,BP-042,SYN-REQ-01142,SYN-LOT-01142,SYN-CAND-01142-05,SYNTHETIC_GENERATED,0.8480593871846434
SG-01143,BP-043,SYN-REQ-01143,SYN-LOT-01143,SYN-CAND-01143-01,SYNTHETIC_GENERATED,0.6707934747245244
SG-01143,BP-043,SYN-REQ-01143,SYN-LOT-01143,SYN-CAND-01143-02,SYNTHETIC_GENERATED,0.8711477157428885
SG-01143,BP-043,SYN-REQ-01143,SYN-LOT-01143,SYN-CAND-01143-03,SYNTHETIC_GENERATED,0.41625431479730274
SG-01144,BP-044,SYN-REQ-01144,SYN-LOT-01144,SYN-CAND-01144-01,SYNTHETIC_GENERATED,0.7954391199687036
SG-01144,BP-044,SYN-REQ-01144,SYN-LOT-01144,SYN-CAND-01144-02,SYNTHETIC_GENERATED,0.7691730588086466
SG-01144,BP-044,SYN-REQ-01144,SYN-LOT-01144,SYN-CAND-01144-03,SYNTHETIC_GENERATED,0.7118093696943204
SG-01145,BP-045,SYN-REQ-01145,SYN-LOT-01145,SYN-CAND-01145-01,SYNTHETIC_GENERATED,0.6009593047386965
SG-01145,BP-045,SYN-REQ-01145,SYN-LOT-01145,SYN-CAND-01145-02,SYNTHETIC_GENERATED,0.8779804930878141
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-01,SYNTHETIC_GENERATED,0.7446755550049295
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-02,SYNTHETIC_GENERATED,0.8803113105375782
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-03,SYNTHETIC_GENERATED,0.9374002905501718
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-04,SYNTHETIC_GENERATED,0.732932601997511
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-05,SYNTHETIC_GENERATED,0.7632350391652388
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-06,SYNTHETIC_GENERATED,0.8111655794023767
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-07,SYNTHETIC_GENERATED,0.8069110988678039
SG-01146,BP-046,SYN-REQ-01146,SYN-LOT-01146,SYN-CAND-01146-08,SYNTHETIC_GENERATED,0.5624778553981696
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-01,SYNTHETIC_GENERATED,0.7194748837252368
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-02,SYNTHETIC_GENERATED,0.7449727794151125
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-03,SYNTHETIC_GENERATED,0.7288803963175885
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-04,SYNTHETIC_GENERATED,0.6849316989734189
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-05,SYNTHETIC_GENERATED,0.7622666226098308
SG-01147,BP-047,SYN-REQ-01147,SYN-LOT-01147,SYN-CAND-01147-06,SYNTHETIC_GENERATED,0.6913687949408941
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-01,SYNTHETIC_GENERATED,0.7033565873964845
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-02,SYNTHETIC_GENERATED,0.8890791487313894
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-03,SYNTHETIC_GENERATED,0.9263908191157982
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-04,SYNTHETIC_GENERATED,0.8190915816285912
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-05,SYNTHETIC_GENERATED,0.7922476519443514
SG-01148,BP-048,SYN-REQ-01148,SYN-LOT-01148,SYN-CAND-01148-06,SYNTHETIC_GENERATED,0.943955173111747
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-01,SYNTHETIC_GENERATED,0.8411602113466481
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-02,SYNTHETIC_GENERATED,0.7585620930950672
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-03,SYNTHETIC_GENERATED,0.8317187021804168
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-04,SYNTHETIC_GENERATED,0.7648536950768605
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-05,SYNTHETIC_GENERATED,0.6980978942365057
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-06,SYNTHETIC_GENERATED,0.8522760820583576
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-07,SYNTHETIC_GENERATED,0.8843767991271881
SG-01149,BP-049,SYN-REQ-01149,SYN-LOT-01149,SYN-CAND-01149-08,SYNTHETIC_GENERATED,0.9064421534426622
SG-01150,BP-050,SYN-REQ-01150,SYN-LOT-01150,SYN-CAND-01150-01,SYNTHETIC_GENERATED,0.8588992254286216
SG-01150,BP-050,SYN-REQ-01150,SYN-LOT-01150,SYN-CAND-01150-02,SYNTHETIC_GENERATED,0.8071628605172021
SG-01150,BP-050,SYN-REQ-01150,SYN-LOT-01150,SYN-CAND-01150-03,SYNTHETIC_GENERATED,0.9141140848598732
SG-01151,BP-051,SYN-REQ-01151,SYN-LOT-01151,SYN-CAND-01151-01,SYNTHETIC_GENERATED,0.7556529472830771
SG-01151,BP-051,SYN-REQ-01151,SYN-LOT-01151,SYN-CAND-01151-02,SYNTHETIC_GENERATED,0.6928903452240361
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-01,SYNTHETIC_GENERATED,0.8544528091209795
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-02,SYNTHETIC_GENERATED,0.7991183573780898
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-03,SYNTHETIC_GENERATED,0.8017911491681242
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-04,SYNTHETIC_GENERATED,0.8802509753151215
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-05,SYNTHETIC_GENERATED,0.8439699413983788
SG-01152,BP-052,SYN-REQ-01152,SYN-LOT-01152,SYN-CAND-01152-06,SYNTHETIC_GENERATED,0.8226899860102548
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-01,SYNTHETIC_GENERATED,0.9269950001275137
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-02,SYNTHETIC_GENERATED,0.8194749322529116
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-03,SYNTHETIC_GENERATED,0.877836079923156
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-04,SYNTHETIC_GENERATED,0.7926738540598225
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-05,SYNTHETIC_GENERATED,0.9056927722463362
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-06,SYNTHETIC_GENERATED,0.7864335377358104
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-07,SYNTHETIC_GENERATED,0.8169178696026802
SG-01153,BP-053,SYN-REQ-01153,SYN-LOT-01153,SYN-CAND-01153-08,SYNTHETIC_GENERATED,0.8227990613253301
SG-01154,BP-054,SYN-REQ-01154,SYN-LOT-01154,SYN-CAND-01154-01,SYNTHETIC_GENERATED,0.7766486839678962
SG-01154,BP-054,SYN-REQ-01154,SYN-LOT-01154,SYN-CAND-01154-02,SYNTHETIC_GENERATED,0.9046557558438629
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-01,SYNTHETIC_GENERATED,0.8200389039222902
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-02,SYNTHETIC_GENERATED,0.5507159038053233
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-03,SYNTHETIC_GENERATED,0.6909283212553292
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-04,SYNTHETIC_GENERATED,0.8784019633631706
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-05,SYNTHETIC_GENERATED,0.7914250533457711
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-06,SYNTHETIC_GENERATED,0.9276082136456049
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-07,SYNTHETIC_GENERATED,0.831537375385644
SG-01155,BP-055,SYN-REQ-01155,SYN-LOT-01155,SYN-CAND-01155-08,SYNTHETIC_GENERATED,0.868198890656922
SG-01156,BP-056,SYN-REQ-01156,SYN-LOT-01156,SYN-CAND-01156-01,SYNTHETIC_GENERATED,0.9151815608793584
SG-01156,BP-056,SYN-REQ-01156,SYN-LOT-01156,SYN-CAND-01156-02,SYNTHETIC_GENERATED,0.680651306489894
SG-01156,BP-056,SYN-REQ-01156,SYN-LOT-01156,SYN-CAND-01156-03,SYNTHETIC_GENERATED,0.8274849595037689
SG-01157,BP-057,SYN-REQ-01157,SYN-LOT-01157,SYN-CAND-01157-01,SYNTHETIC_GENERATED,0.8752633962324894
SG-01157,BP-057,SYN-REQ-01157,SYN-LOT-01157,SYN-CAND-01157-02,SYNTHETIC_GENERATED,0.8784137989012983
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-01,SYNTHETIC_GENERATED,0.7248197011678752
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-02,SYNTHETIC_GENERATED,0.6820988591679477
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-03,SYNTHETIC_GENERATED,0.8724074618837716
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-04,SYNTHETIC_GENERATED,0.8146309529222419
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-05,SYNTHETIC_GENERATED,0.787189977565689
SG-01158,BP-058,SYN-REQ-01158,SYN-LOT-01158,SYN-CAND-01158-06,SYNTHETIC_GENERATED,0.8121933373386651
SG-01159,BP-059,SYN-REQ-01159,SYN-LOT-01159,SYN-CAND-01159-01,SYNTHETIC_GENERATED,0.8466060795781406
SG-01159,BP-059,SYN-REQ-01159,SYN-LOT-01159,SYN-CAND-01159-02,SYNTHETIC_GENERATED,0.7491347251263861
SG-01159,BP-059,SYN-REQ-01159,SYN-LOT-01159,SYN-CAND-01159-03,SYNTHETIC_GENERATED,0.6356705045931668
SG-01159,BP-059,SYN-REQ-01159,SYN-LOT-01159,SYN-CAND-01159-04,SYNTHETIC_GENERATED,0.7182929672065231
SG-01159,BP-059,SYN-REQ-01159,SYN-LOT-01159,SYN-CAND-01159-05,SYNTHETIC_GENERATED,0.8163247891676996
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-01,SYNTHETIC_GENERATED,0.8659138295520188
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-02,SYNTHETIC_GENERATED,0.6428824775034669
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-03,SYNTHETIC_GENERATED,0.8231276882907255
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-04,SYNTHETIC_GENERATED,0.8236974050018376
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-05,SYNTHETIC_GENERATED,0.6754331336246201
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-06,SYNTHETIC_GENERATED,0.83669242101027
SG-01160,BP-060,SYN-REQ-01160,SYN-LOT-01160,SYN-CAND-01160-07,SYNTHETIC_GENERATED,0.7948567139293532
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-01,SYNTHETIC_GENERATED,0.8451950014956602
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-02,SYNTHETIC_GENERATED,0.816651029564377
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-03,SYNTHETIC_GENERATED,0.7587913373326326
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-04,SYNTHETIC_GENERATED,0.7675262252756592
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-05,SYNTHETIC_GENERATED,0.7870796164992293
SG-01161,BP-061,SYN-REQ-01161,SYN-LOT-01161,SYN-CAND-01161-06,SYNTHETIC_GENERATED,0.8891331450140215
SG-01162,BP-062,SYN-REQ-01162,SYN-LOT-01162,SYN-CAND-01162-01,SYNTHETIC_GENERATED,0.7510400608511457
SG-01162,BP-062,SYN-REQ-01162,SYN-LOT-01162,SYN-CAND-01162-02,SYNTHETIC_GENERATED,0.8349334585485896
SG-01162,BP-062,SYN-REQ-01162,SYN-LOT-01162,SYN-CAND-01162-03,SYNTHETIC_GENERATED,0.8218192437740992
SG-01162,BP-062,SYN-REQ-01162,SYN-LOT-01162,SYN-CAND-01162-04,SYNTHETIC_GENERATED,0.8051382550715244
SG-01163,BP-063,SYN-REQ-01163,SYN-LOT-01163,SYN-CAND-01163-01,SYNTHETIC_GENERATED,0.8917658283853414
SG-01163,BP-063,SYN-REQ-01163,SYN-LOT-01163,SYN-CAND-01163-02,SYNTHETIC_GENERATED,0.848381863987695
SG-01163,BP-063,SYN-REQ-01163,SYN-LOT-01163,SYN-CAND-01163-03,SYNTHETIC_GENERATED,0.7382911239063292
SG-01163,BP-063,SYN-REQ-01163,SYN-LOT-01163,SYN-CAND-01163-04,SYNTHETIC_GENERATED,0.7728737693936413
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-01,SYNTHETIC_GENERATED,0.8994417843362008
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-02,SYNTHETIC_GENERATED,0.9359657640191472
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-03,SYNTHETIC_GENERATED,0.8533601285906796
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-04,SYNTHETIC_GENERATED,0.8918617682759337
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-05,SYNTHETIC_GENERATED,0.8439238523336032
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-06,SYNTHETIC_GENERATED,0.7231526594126485
SG-01164,BP-064,SYN-REQ-01164,SYN-LOT-01164,SYN-CAND-01164-07,SYNTHETIC_GENERATED,0.7658476225665688
SG-01165,BP-065,SYN-REQ-01165,SYN-LOT-01165,SYN-CAND-01165-01,SYNTHETIC_GENERATED,0.7818104783250198
SG-01165,BP-065,SYN-REQ-01165,SYN-LOT-01165,SYN-CAND-01165-02,SYNTHETIC_GENERATED,0.7369465978229673
SG-01165,BP-065,SYN-REQ-01165,SYN-LOT-01165,SYN-CAND-01165-03,SYNTHETIC_GENERATED,0.8380559781828506
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-01,SYNTHETIC_GENERATED,0.8440245211299703
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-02,SYNTHETIC_GENERATED,0.7022793613502453
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-03,SYNTHETIC_GENERATED,0.760069631600141
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-04,SYNTHETIC_GENERATED,0.7733509472436407
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-05,SYNTHETIC_GENERATED,0.5674419440381109
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-06,SYNTHETIC_GENERATED,0.8922945016173431
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-07,SYNTHETIC_GENERATED,0.8389307554794969
SG-01166,BP-066,SYN-REQ-01166,SYN-LOT-01166,SYN-CAND-01166-08,SYNTHETIC_GENERATED,0.7700063190569911
SG-01167,BP-067,SYN-REQ-01167,SYN-LOT-01167,SYN-CAND-01167-01,SYNTHETIC_GENERATED,0.9284600942489044
SG-01167,BP-067,SYN-REQ-01167,SYN-LOT-01167,SYN-CAND-01167-02,SYNTHETIC_GENERATED,0.8963591122809905
SG-01168,BP-068,SYN-REQ-01168,SYN-LOT-01168,SYN-CAND-01168-01,SYNTHETIC_GENERATED,0.8360732451579527
SG-01168,BP-068,SYN-REQ-01168,SYN-LOT-01168,SYN-CAND-01168-02,SYNTHETIC_GENERATED,0.7784845749695676
SG-01168,BP-068,SYN-REQ-01168,SYN-LOT-01168,SYN-CAND-01168-03,SYNTHETIC_GENERATED,0.8269127827258768
SG-01168,BP-068,SYN-REQ-01168,SYN-LOT-01168,SYN-CAND-01168-04,SYNTHETIC_GENERATED,0.689010271280361
SG-01169,BP-069,SYN-REQ-01169,SYN-LOT-01169,SYN-CAND-01169-01,SYNTHETIC_GENERATED,0.7641962732845062
SG-01169,BP-069,SYN-REQ-01169,SYN-LOT-01169,SYN-CAND-01169-02,SYNTHETIC_GENERATED,0.6879330203414267
